playerRanking,gamesPlayed,gamesStarted,minutesPlayed,pointsScored,twoPointersMade,twoPointersAttempted,twoPointersPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,offensiveRebounds,defensiveRebounds,totalRebounds,assists,steals,turnovers,blocks,blocksAgainst,foulsCommited,foulsDrawn,pir,player.code,player.name,player.age,player.imageUrl,player.team.code,player.team.tvCodes,player.team.name,player.team.imageUrl
56,25.0,5.0,15.460666666666667,4.8,1.8,2.8,65.2%,0.2,0.8,31.6%,0.5,0.8,68.4%,1.2,1.9,3.1,0.5,0.5,0.8,0.2,0.2,2.1,1.3,5.6,011244,"DA SILVA, OSCAR",26,https://media-cdn.incrowdsports.com/415f34c0-6698-4640-b7cf-59edcf39a4bc.png,MUN,BAY,FC Bayern Munich,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png
57,39.0,13.0,16.146153846153847,6.0,1.7,3.1,53.3%,0.7,1.7,43.1%,0.5,0.8,66.7%,1.0,1.9,2.9,0.6,0.5,0.6,0.1,0.2,1.9,0.9,5.6,007866,"MITOGLOU, KONSTANTINOS",28,https://media-cdn.incrowdsports.com/5c5b1aaf-6cd7-4d7c-bc81-5a2ca5391123.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
58,32.0,11.0,14.4609375,4.1,1.8,2.8,62.9%,0.0,0.1,0%,0.6,1.1,52.8%,1.7,1.9,3.6,0.5,0.3,0.7,0.5,0.3,2.0,1.4,5.8,008072,"DIOP, KHALIFA",22,https://media-cdn.incrowdsports.com/d6e66036-8399-4488-9cf5-b8ead9a451c8.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
59,22.0,13.0,14.914393939393939,5.9,0.5,1.3,42.9%,1.0,3.1,32.4%,1.8,2.4,75%,0.4,0.8,1.1,2.3,0.4,1.3,0.0,0.0,2.0,2.8,5.8,008104,"ZAGARS, ARTURS",24,https://media-cdn.incrowdsports.com/b4c3cecb-dc7f-4b94-b9c6-c13671bade5b.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png
60,23.0,12.0,18.19855072463768,5.7,1.9,3.1,62%,0.4,2.0,19.6%,0.7,1.0,77.3%,1.0,1.7,2.7,1.6,0.8,0.7,0.2,0.3,2.6,1.5,5.9,008211,"DELOW, MALTE",23,https://media-cdn.incrowdsports.com/4402c134-97e3-485e-ac5d-ea9bdb7bba28.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png
61,33.0,6.0,16.242929292929293,4.8,1.0,1.7,56.1%,0.6,2.3,27.6%,0.9,1.2,79.5%,0.9,1.9,2.8,0.9,0.5,0.5,0.4,0.1,1.4,1.2,6.0,002084,"POLONARA, ACHILLE",33,https://media-cdn.incrowdsports.com/1cbaecd9-0811-4c56-b6db-96ca70ea1141.png,VIR,VIR,Virtus Segafredo Bologna,https://media-cdn.incrowdsports.com/4af5e83b-f2b5-4fba-a87c-1f85837a508a.png
62,29.0,2.0,12.317816091954022,6.2,2.1,3.3,63.2%,0.4,1.4,31.7%,0.7,1.0,75%,1.3,1.9,3.2,0.7,0.2,1.2,0.5,0.1,1.9,0.9,6.0,003583,"IBAKA, SERGE",35,https://media-cdn.incrowdsports.com/748b5640-038f-4608-90f1-2bdf439b3f4c.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
63,32.0,3.0,15.011979166666666,7.6,1.0,2.2,45.8%,1.6,3.8,41.3%,0.9,0.9,96.6%,0.4,1.6,2.0,0.8,0.5,0.5,0.1,0.2,1.4,0.7,6.1,013384,"BROOKS, ARMONI",26,https://media-cdn.incrowdsports.com/aad0e402-ea32-4e04-8741-f488f652c9c1.png,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png
64,32.0,18.0,22.3390625,12.1,1.5,3.4,44.4%,2.5,7.4,33.9%,1.6,1.9,85%,0.2,1.1,1.3,1.5,0.3,1.4,0.0,0.6,2.3,2.2,6.2,011948,"HOWARD, MARKUS",25,https://media-cdn.incrowdsports.com/dac08765-8984-4e9b-85ce-92f3670ce151.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
65,38.0,29.0,18.768859649122806,4.8,0.7,1.2,57.4%,0.9,2.6,34%,0.7,1.0,69.2%,0.6,2.2,2.8,2.1,0.6,0.8,0.3,0.1,1.9,0.9,6.2,001255,"PAPANIKOLAOU, KOSTAS",34,https://media-cdn.incrowdsports.com/4077edcc-1632-460c-8bef-384c3c2a06d8.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
66,25.0,13.0,21.412,7.1,2.0,4.6,43%,0.8,2.6,30.3%,0.8,1.0,80%,0.2,1.5,1.7,3.7,0.9,0.9,0.2,0.2,2.4,1.0,6.4,012597,"BALDWIN, KAMAR",27,https://media-cdn.incrowdsports.com/f7283ab4-069e-4ef3-84eb-a68bdc6936ac.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
67,27.0,7.0,16.849382716049384,7.6,1.9,4.2,45.1%,0.7,2.8,23.7%,1.8,2.0,87.3%,0.3,1.3,1.6,2.9,0.4,1.5,0.0,0.2,1.2,1.8,6.5,006085,"DIMITRIJEVIC, NENO",26,https://media-cdn.incrowdsports.com/b73d9c63-2a0f-45be-bcfb-bab12c6e1043.png,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png
68,33.0,17.0,22.01313131313131,4.5,0.6,1.3,46.5%,0.8,2.2,38%,0.8,1.1,74.3%,0.9,2.8,3.7,1.2,1.0,0.7,0.3,0.2,2.5,1.6,6.5,002676,"BUTKEVICIUS, ARNAS",32,https://media-cdn.incrowdsports.com/b080f644-df17-416a-b647-cb2fae3f3fd1.png,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
69,39.0,28.0,18.87136752136752,5.9,1.1,1.9,58.9%,1.0,2.2,46%,0.6,0.7,88.5%,0.4,1.9,2.4,1.7,0.5,0.5,0.0,0.0,1.8,0.6,6.6,003733,"ABALDE, ALBERTO",29,https://media-cdn.incrowdsports.com/192d6d61-9180-4b9a-91c0-eff940b1f27e.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
70,35.0,8.0,21.01904761904762,10.0,1.3,2.7,46.8%,2.0,5.2,38.3%,1.5,1.7,86.4%,0.3,1.1,1.5,1.3,0.6,0.9,0.0,0.2,1.9,1.2,6.7,010612,"CANAAN, ISAIAH",33,https://media-cdn.incrowdsports.com/fdbe31b3-5c83-4daf-93b7-36ee2ada05d0.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
71,39.0,4.0,18.14145299145299,6.8,1.6,2.4,67.7%,0.8,2.1,38.6%,1.2,1.4,81.8%,0.6,1.8,2.5,0.9,0.3,0.9,0.1,0.2,2.2,1.7,6.7,007109,"SMITS, ROLANDS",29,https://media-cdn.incrowdsports.com/861b638a-0350-4068-a843-18d57635236a.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png
72,38.0,1.0,17.27675438596491,4.9,1.0,1.7,61.9%,0.8,2.2,37.3%,0.4,0.7,60.7%,1.3,2.8,4.1,1.1,0.6,0.7,0.4,0.0,2.8,1.5,6.8,002849,"MELLI, NICOLO",33,https://media-cdn.incrowdsports.com/99de0949-0898-4903-9f69-a6ed15e45a55.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png
73,39.0,35.0,18.449572649572648,6.7,1.7,3.5,47.8%,0.9,2.5,35.7%,0.6,1.0,65.8%,1.1,2.4,3.5,0.5,0.6,0.8,0.3,0.1,1.4,1.3,6.8,009783,"COLSON, BONZIE",28,https://media-cdn.incrowdsports.com/8ac181cc-9967-4cd4-839e-7bc6b4bfcb4a.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png
74,37.0,15.0,16.82162162162162,7.6,1.7,3.4,50.8%,1.1,3.2,34.5%,0.9,1.0,86.5%,0.6,2.7,3.3,0.8,0.5,1.3,0.2,0.1,1.2,1.0,6.8,013363,"NWORA, JORDAN",26,https://media-cdn.incrowdsports.com/ada69e44-57ed-4020-9a48-79e549c394e5.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png
75,39.0,35.0,16.582905982905984,6.5,1.6,2.9,55.7%,0.7,1.9,39.2%,1.0,1.1,92.7%,0.9,2.0,2.9,1.0,0.5,1.0,0.2,0.2,1.7,1.3,6.9,012710,"OSMANI, ERCAN",26,https://media-cdn.incrowdsports.com/73c6e2d2-b8f4-45cf-998f-3c7c5efb2e4f.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png
76,36.0,17.0,23.862962962962964,10.2,0.6,1.4,41.2%,2.8,6.7,42.5%,0.6,0.8,74.1%,0.4,1.5,1.9,1.5,0.5,1.2,0.0,0.2,2.1,1.3,7.0,004508,"OBST, ANDREAS",28,https://media-cdn.incrowdsports.com/0c5a2349-762c-406c-9bb0-c7ef1a0dbe47.png,MUN,BAY,FC Bayern Munich,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png
77,34.0,11.0,16.54264705882353,8.4,1.0,1.9,51.5%,1.7,4.3,38.8%,1.4,2.0,69.1%,0.6,2.0,2.6,0.8,0.5,1.1,0.1,0.1,1.5,1.5,7.0,007029,"SIRVYDIS, DEIVIDAS",24,https://media-cdn.incrowdsports.com/0f7c26fa-a1c7-49fd-bcef-3d833fed5736.png,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
77,22.0,8.0,19.052272727272726,5.7,1.2,2.1,55.3%,1.0,2.9,35.9%,0.2,0.2,100%,0.3,1.5,1.7,3.8,0.6,1.3,0.1,0.3,1.3,0.7,7.0,008062,"MCDOWELL-WHITE, WILL",26,https://media-cdn.incrowdsports.com/5792acea-0096-41c4-8604-c9dad4cf9b06.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png
77,32.0,22.0,16.525520833333335,6.0,2.6,4.1,64.1%,0.0,0.2,0%,0.7,1.8,41.1%,1.9,2.0,3.9,0.7,0.6,1.2,0.9,0.3,2.8,1.8,7.0,013383,"GABRIEL, WENYEN",27,https://media-cdn.incrowdsports.com/10610be7-c458-49cf-a11e-da2060fb358f.png,TEL;PAN,MTA;PAO,Maccabi Playtika Tel Aviv;Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png;https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
80,26.0,19.0,22.016666666666666,8.3,1.0,3.5,30%,1.7,4.8,34.1%,1.2,1.5,84.2%,0.2,1.2,1.5,3.1,0.8,1.1,0.0,0.4,1.3,2.0,7.0,011225,"LEE, PARIS",29,https://media-cdn.incrowdsports.com/05e68cf9-0a9c-4f03-a465-b109bea28982.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
81,30.0,21.0,23.615555555555556,5.4,0.8,1.7,49%,1.0,3.0,34.8%,0.6,0.8,79.2%,0.3,2.1,2.4,4.1,1.2,1.3,0.1,0.3,2.7,1.3,7.2,006739,"PAJOLA, ALESSANDRO",25,https://media-cdn.incrowdsports.com/6541f280-b115-4758-b184-13631cba587a.png,VIR,VIR,Virtus Segafredo Bologna,https://media-cdn.incrowdsports.com/4af5e83b-f2b5-4fba-a87c-1f85837a508a.png
82,26.0,20.0,20.231410256410257,4.0,0.8,1.7,50%,0.7,1.9,34%,0.3,0.5,61.5%,0.5,1.8,2.3,4.6,1.0,1.5,0.1,0.1,2.6,1.7,7.2,008855,"WALKUP, THOMAS",32,https://media-cdn.incrowdsports.com/fdef274c-1494-4249-bbf0-304fe8bb7f65.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
83,38.0,0.0,16.432894736842105,7.6,1.7,2.7,62.7%,0.9,2.9,31.2%,1.5,2.3,65.2%,0.6,1.5,2.1,1.6,0.5,1.0,0.0,0.3,1.4,1.8,7.2,007853,"MCKISSIC, SHAQUIELLE",34,https://media-cdn.incrowdsports.com/0c13355b-b760-4c81-87d1-0c612cf8aa8a.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
84,33.0,9.0,18.953535353535354,7.7,1.7,3.1,55.3%,1.0,3.2,32.7%,1.1,1.5,77.1%,0.6,1.9,2.5,1.2,0.4,0.7,0.2,0.2,1.3,1.5,7.2,012609,"MALCOLM, COLLIN",27,https://media-cdn.incrowdsports.com/ea60dcd4-4e2c-4a2f-a40c-0ed6badffccc.png,PRS,PBB,Paris Basketball,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png
85,26.0,19.0,24.941025641025643,10.0,2.3,5.2,43.4%,1.3,3.9,33.7%,1.5,1.8,84.8%,1.1,2.1,3.2,2.0,0.8,2.0,0.2,0.5,2.4,2.0,7.3,012080,"LUWAWU-CABARROT, TIMOTHE",29,https://media-cdn.incrowdsports.com/ed294dca-7919-4472-aedc-1de0467335ca.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
86,26.0,14.0,24.91217948717949,7.9,1.1,3.2,34.9%,1.4,4.0,34.6%,1.5,1.9,80%,0.6,1.7,2.2,3.0,0.9,1.1,0.0,0.3,2.0,1.8,7.3,010781,"LUNDBERG, IFFE",30,https://media-cdn.incrowdsports.com/a2cbf152-7faf-4ce6-b102-ec7cdf64d7b6.png,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
87,25.0,5.0,15.576666666666668,5.0,1.6,2.9,53.4%,0.4,1.6,27.5%,0.5,0.8,65%,0.6,1.9,2.5,3.4,0.8,1.3,0.0,0.1,2.1,2.0,7.4,010106,"NUNEZ, JUAN",20,https://media-cdn.incrowdsports.com/a3c39833-77ab-42cc-926f-9601bada7623.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
88,25.0,2.0,12.543333333333333,5.6,2.1,3.2,65%,0.0,0.0,0%,1.5,2.2,67.3%,1.1,1.8,2.9,1.0,0.2,1.0,0.2,0.2,1.8,2.2,7.4,002553,"MITROVIC, LUKA",31,https://media-cdn.incrowdsports.com/a68d0c8a-9eb6-4474-962c-16864ab255db.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
89,35.0,1.0,16.244761904761905,6.3,1.1,2.8,38.1%,1.0,2.5,39.1%,1.3,1.5,81.5%,0.2,1.3,1.6,3.3,0.5,1.2,0.0,0.2,1.4,2.2,7.5,012044,"DOS SANTOS, YAGO",25,https://media-cdn.incrowdsports.com/6d744023-a776-440a-b713-1d6eea2f9637.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
90,29.0,24.0,14.729885057471265,6.4,2.3,3.9,59.3%,0.3,0.7,47.4%,0.9,1.6,54.3%,1.2,1.9,3.1,0.9,0.3,0.9,0.3,0.1,2.0,2.0,7.5,LCZ,"MOTIEJUNAS, DONATAS",34,https://media-cdn.incrowdsports.com/39083acc-1aae-4898-b1e0-0ec50c84f03e.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
91,29.0,18.0,17.655172413793103,8.2,2.5,4.8,52.2%,0.6,2.6,24%,1.3,1.5,88.6%,0.9,2.3,3.2,1.4,0.3,0.9,0.1,0.4,1.5,1.5,7.6,011983,"BRAZDEIKIS, IGNAS",25,https://media-cdn.incrowdsports.com/a42240f4-090a-4427-8daf-ffc7e3006afb.png,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
92,38.0,11.0,14.914473684210526,6.3,1.6,3.1,53.4%,0.7,2.1,33.3%,0.9,1.1,80.5%,0.3,1.7,2.0,2.7,0.8,1.3,0.1,0.1,1.1,1.3,7.6,009622,"BROWN, LORENZO",34,https://media-cdn.incrowdsports.com/6094f620-9518-4136-a1a1-06b77c6ee708.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
93,34.0,5.0,18.65686274509804,7.8,1.2,2.2,56%,1.1,3.9,27.1%,2.2,2.4,92.5%,0.2,1.5,1.7,2.6,0.5,1.0,0.0,0.4,2.0,2.3,7.6,012585,"MORGAN, MATTHEW",27,https://media-cdn.incrowdsports.com/6b13fc6a-5417-473f-8199-6259fe951998.png,VIR,VIR,Virtus Segafredo Bologna,https://media-cdn.incrowdsports.com/4af5e83b-f2b5-4fba-a87c-1f85837a508a.png
94,26.0,17.0,20.512179487179488,9.7,2.8,4.5,61.9%,0.8,3.7,21.9%,1.7,2.2,78.6%,0.6,1.7,2.2,0.8,0.7,1.2,0.3,0.1,1.8,2.0,7.7,008384,"PROCIDA, GABRIELE",22,https://media-cdn.incrowdsports.com/7b39212c-57ba-48ee-b313-18b473fcf736.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png
95,29.0,7.0,15.004597701149425,8.1,2.3,3.4,67.7%,0.8,2.2,34.9%,1.2,1.7,73.5%,1.1,1.8,2.9,0.4,0.4,0.9,0.6,0.3,2.3,1.8,7.8,011051,"SMAILAGIC, ALEN",24,https://media-cdn.incrowdsports.com/4df94e70-a8c3-4448-8474-6f63d77d7517.png,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
96,27.0,23.0,22.02469135802469,8.5,1.9,3.3,57.3%,1.1,3.3,33%,1.5,1.9,82%,0.1,1.3,1.4,4.0,0.7,2.3,0.0,0.2,2.5,2.0,7.8,011064,"MANNION, NICCOLO",23,https://media-cdn.incrowdsports.com/8e9a611c-a223-4154-975c-4ed970661b11.png,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png
97,31.0,10.0,15.853225806451613,6.2,2.1,3.5,60%,0.0,0.0,0%,2.0,2.8,70.1%,1.3,1.8,3.1,0.4,0.6,0.7,0.4,0.2,2.0,2.2,7.9,013374,"DIOUF, MOUHAMET",23,https://media-cdn.incrowdsports.com/992e479b-f532-4ef2-8717-0614e3acc259.png,VIR,VIR,Virtus Segafredo Bologna,https://media-cdn.incrowdsports.com/4af5e83b-f2b5-4fba-a87c-1f85837a508a.png
98,29.0,1.0,17.17183908045977,10.0,2.5,4.4,57.5%,1.3,4.0,33.3%,1.0,1.2,77.8%,0.4,1.1,1.5,2.1,0.4,1.3,0.0,0.5,1.1,1.6,8.0,007032,"LO, MAODO",32,https://media-cdn.incrowdsports.com/9f7f2587-caaf-41fd-a2a2-3294355b7907.png,PRS,PBB,Paris Basketball,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png
99,41.0,9.0,20.24878048780488,8.3,1.2,2.4,50.5%,1.4,3.4,41%,1.7,2.0,84.3%,0.5,0.8,1.2,2.4,0.5,1.0,0.0,0.3,2.0,2.4,8.0,008099,"STRAZEL, MATTHEW",22,https://media-cdn.incrowdsports.com/15bebd90-1b9f-42b9-99fb-ced9102c9aad.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
100,33.0,11.0,18.870202020202022,8.9,1.6,2.8,57.6%,1.7,3.7,45.9%,0.6,0.7,86.4%,0.2,1.2,1.4,1.6,0.7,0.5,0.3,0.1,1.9,1.0,8.1,006590,"BEAUBOIS, RODRIGUE",36,https://media-cdn.incrowdsports.com/d9946f3a-20ae-414f-a62f-0d85dbb5bb07.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png
101,34.0,16.0,22.367156862745098,6.6,1.1,2.3,48.1%,0.8,1.9,39.4%,2.0,2.4,83.1%,1.0,1.8,2.9,1.8,0.5,0.9,0.1,0.1,2.7,2.9,8.2,002329,"ULANOVAS, EDGARAS",32,https://media-cdn.incrowdsports.com/474ff5fa-5ca2-47af-b70e-ac3960884a01.png,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
102,27.0,11.0,18.57469135802469,9.2,1.4,2.9,48.1%,1.7,4.3,39.1%,1.4,1.8,81.2%,0.5,1.0,1.4,2.9,0.5,1.3,0.1,0.3,1.9,2.2,8.3,000848,"NEDOVIC, NEMANJA",33,https://media-cdn.incrowdsports.com/8c0414fc-8bc0-49ad-b14b-31c1db32e9d0.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
103,35.0,32.0,17.37238095238095,5.8,2.5,3.4,73.7%,0.0,0.0,0%,0.8,1.9,41.2%,1.3,1.6,2.9,1.9,0.3,0.9,0.8,0.1,2.4,2.2,8.3,008811,"FALL, MOUSTAPHA",32,https://media-cdn.incrowdsports.com/691e5b14-6518-4067-8343-013b90f2fd3f.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
104,37.0,7.0,22.485135135135135,10.4,1.5,3.0,51.4%,2.2,5.0,43.2%,0.8,1.0,83.3%,0.9,2.2,3.1,1.4,0.5,1.2,0.2,0.2,2.3,1.0,8.4,006961,"BIBEROVIC, TARIK",23,https://media-cdn.incrowdsports.com/bcefd4a2-4919-486a-a06a-44e5ac6efdf5.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png
105,36.0,0.0,18.345833333333335,10.0,1.8,3.4,53.3%,1.8,3.9,46%,1.1,1.4,79.6%,0.3,1.1,1.4,2.2,0.4,1.3,0.1,0.3,2.0,1.9,8.4,009992,"BRIZUELA, DARIO",30,https://media-cdn.incrowdsports.com/ff80e53b-0a60-416b-aa0a-3435c3ddb3d1.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
106,37.0,18.0,19.570720720720722,7.1,1.8,2.9,62.6%,0.8,2.0,41.3%,1.0,1.1,88.1%,0.7,2.1,2.8,1.4,0.7,0.5,0.3,0.1,1.8,1.1,8.5,012795,"ANDERSON, JUSTIN",31,https://media-cdn.incrowdsports.com/3baf817d-a882-4f75-80ac-f5a9b39ea1b4.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
107,39.0,22.0,19.822649572649574,9.6,1.6,3.0,55.2%,1.3,3.5,37.7%,2.3,2.9,79.1%,0.5,2.2,2.7,0.7,0.5,0.6,0.2,0.4,2.1,2.2,8.5,004088,"OSMAN, CEDI",29,https://media-cdn.incrowdsports.com/826c12aa-ce2b-42fc-ae3b-a302611a8fbe.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
108,35.0,20.0,22.906190476190478,8.6,2.1,4.5,47.8%,0.7,2.0,35.7%,2.2,2.7,82.8%,0.2,1.9,2.1,3.4,0.7,1.8,0.1,0.2,2.7,2.3,8.6,007982,"WILLIAMS-GOSS, NIGEL",30,https://media-cdn.incrowdsports.com/cbd6634e-86be-46e4-8eef-b00c58be9e52.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
108,28.0,15.0,23.375595238095237,8.0,2.2,3.6,61.8%,0.8,1.8,41.2%,1.2,1.9,65.4%,1.0,2.2,3.2,1.4,0.5,1.0,0.2,0.3,1.8,1.6,8.6,009005,"DECK, GABRIEL",29,https://media-cdn.incrowdsports.com/67bcca4b-c111-46c5-ab33-5776f7866d53.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
110,32.0,15.0,23.472395833333334,7.8,1.6,3.0,53.6%,1.1,2.9,38.7%,1.2,1.4,82.2%,0.7,1.5,2.2,3.4,0.5,1.3,0.1,0.1,2.1,1.8,8.8,011205,"HALL, DEVON",29,https://media-cdn.incrowdsports.com/fd68fd6d-fa27-4c04-8b1b-f5347105fcba.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png
111,29.0,2.0,16.508045977011495,7.3,2.8,4.1,66.7%,0.4,1.0,39.3%,0.6,0.7,90%,1.1,2.3,3.4,0.5,0.5,0.6,1.3,0.1,2.3,0.8,8.8,005844,"PAPAGIANNIS, GEORGIOS",27,https://media-cdn.incrowdsports.com/cb807059-ac98-4f20-b7c5-88d7d6862d06.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
112,25.0,18.0,22.40266666666667,6.9,2.4,4.6,50.9%,0.3,1.4,22.2%,1.2,1.8,67.4%,0.4,1.9,2.4,3.1,1.1,1.2,0.2,0.2,1.9,2.5,8.8,008985,"BOLMARO, LEANDRO",24,https://media-cdn.incrowdsports.com/ea51e519-2f07-44bf-ae25-3f3f825ba0c8.png,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png
