Season,Phase,Round,Gamecode,Home,Player_ID,IsStarter,IsPlaying,Team,Dorsal,Player,Minutes,Points,FieldGoalsMade2,FieldGoalsAttempted2,FieldGoalsMade3,FieldGoalsAttempted3,FreeThrowsMade,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,TotalRebounds,Assistances,Steals,Turnovers,BlocksFavour,BlocksAgainst,FoulsCommited,FoulsReceived,Valuation,Plusminus,fantasy_points,fp_last_3,fp_std_3,minutes_last_3,fp_last_5,fp_std_5,minutes_last_5,fp_last_10,fp_std_10,minutes_last_10,games_played,form_trend,above_avg,hot_streak,team_offensive_rating,minutes_rank,points_share,usage_trend
2024,RS,13,110,0,P003733   ,0.0,0.0,MAD,6.0,"ABALDE, ALBERTO",11.25,3,0,2,1,2,0,0,1,1,2,1,0,4,0,0,1,0,-2,-8.0,-2,2.6666666666666665,5.033222956847165,17.438888888888886,4.2,4.147288270665545,18.576666666666664,5.0,3.366501646120693,17.428333333333335,13,-1.7948717948717952,0,1.0,7.435203094777563,1.0,1.0,1.0
2024,RS,15,131,1,P003733   ,1.0,1.0,MAD,6.0,"ABALDE, ALBERTO",19.133333333333333,6,0,0,2,2,0,0,0,3,3,2,1,1,0,0,2,0,9,2.0,9,3.0,5.5677643628300215,17.727777777777778,4.8,4.658325879540847,19.136666666666667,5.0,3.366501646120693,17.943333333333335,14,-1.7857142857142856,1,1.0,7.435203094777563,1.0,1.0,1.0
2024,RS,16,139,0,P003733   ,0.0,1.0,MAD,6.0,"ABALDE, ALBERTO",17.716666666666665,10,2,2,2,3,0,0,0,0,0,1,0,1,0,0,3,1,7,14.0,7,4.666666666666667,5.859465277082315,16.033333333333335,4.8,4.658325879540847,17.833333333333332,5.0,3.366501646120693,17.979999999999997,15,-0.2666666666666666,1,2.0,7.435203094777563,1.0,1.0,1.0
2024,RS,17,147,1,P003733   ,0.0,0.0,MAD,6.0,"ABALDE, ALBERTO",20.4,8,1,1,2,3,0,0,0,3,3,2,0,1,0,0,2,0,9,6.0,9,8.333333333333334,1.154700538379252,19.083333333333332,5.0,4.847679857416329,18.259999999999998,5.4,3.596294389136314,18.68,16,3.145833333333334,1,3.0,7.435203094777563,1.0,1.0,1.0
2024,RS,18,155,0,P003733   ,1.0,1.0,MAD,6.0,"ABALDE, ALBERTO",19.133333333333333,2,1,1,0,2,0,0,1,1,2,2,0,1,0,0,1,0,2,5.0,2,6.0,3.6055512754639887,19.083333333333332,5.0,4.847679857416329,17.526666666666664,5.0,3.7416573867739413,18.578333333333333,17,1.0,0,2.0,7.435203094777563,1.0,1.0,1.0
2024,RS,19,171,1,P003733   ,1.0,1.0,MAD,6.0,"ABALDE, ALBERTO",21.166666666666668,9,3,3,1,2,0,0,1,0,1,1,0,1,0,0,3,0,6,2.0,6,5.666666666666667,3.511884584284245,20.233333333333334,6.6,2.8809720581775875,19.509999999999998,5.4,3.596294389136314,19.043333333333333,18,0.6111111111111116,0,1.0,7.435203094777563,1.0,1.0,1.0
2024,RS,20,177,0,P003733   ,0.0,0.0,MAD,6.0,"ABALDE, ALBERTO",25.883333333333333,4,2,3,0,2,0,0,2,5,7,2,0,0,0,0,4,1,7,24.0,7,5.0,2.6457513110645894,22.061111111111114,6.2,2.5884358211089578,20.859999999999996,5.5,3.6285901761795403,19.998333333333335,19,-0.1578947368421053,1,1.0,7.435203094777563,1.0,1.0,1.0
2024,RS,21,185,1,P003733   ,1.0,1.0,MAD,6.0,"ABALDE, ALBERTO",25.25,5,1,4,1,3,0,0,0,0,0,3,1,1,0,0,2,1,2,9.0,2,5.0,2.6457513110645894,24.099999999999998,5.2,3.1144823004794877,22.366666666666667,5.0,3.7416573867739413,20.1,20,0.0,0,1.0,7.435203094777563,1.0,1.0,1.0
2024,RS,22,193,1,P003733   ,1.0,0.0,MAD,6.0,"ABALDE, ALBERTO",9.75,2,1,3,0,0,0,0,1,1,2,3,1,0,0,0,1,0,5,-8.0,5,4.666666666666667,2.5166114784235813,20.294444444444448,4.4,2.3021728866442683,20.236666666666668,4.7,3.591656999213594,19.248333333333335,21,-0.33333333333333304,0,1.0,7.435203094777563,1.0,1.0,1.0
2024,RS,23,202,1,P003733   ,0.0,1.0,MAD,6.0,"ABALDE, ALBERTO",21.516666666666666,2,0,1,0,1,2,2,0,2,2,1,0,0,0,0,2,2,3,10.0,3,3.3333333333333335,1.5275252316519419,18.83888888888889,4.6,2.073644135332773,20.71333333333333,4.8,3.5213633723318014,19.119999999999997,22,-1.5757575757575757,0,0.0,7.435203094777563,1.0,1.0,1.0
